ID_Karyawan,USIA,Generasi,Status Pegawai New,Tingkatan Jabatan,Jabatan,Unit Bisnis,Lokasi Kerja,"Tgl Mulai Bekerja
(Dd/Mm/Yyyy) New",Rincian Masa Kerja New,Tanggal Berakhir Kontrak,Status Terminasi,Tanggal Terminasi (Dd/Mm/Yyyy),Status_Label,Is_Resign,Tingkatan_Jabatan_New,USIA_CLEAN,Usia_Masuk,Lokasi Kerja Group
KFA-20935,"27 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,PALEMBANG,KF.0239 DIATARI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20936,"32 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALU,KF. PARIGI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,30.0,OTHER_LOCATION
KFA-20937,"28 Tahun, 11 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALU,KF BASUKI RAHMAT,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20938,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALU,KF.PEL025 RSUD UNDATA,2022-10-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-20939,"29 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,PALU,KF.PEL025 RSUD UNDATA,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20940,"29 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,PALU,KF.0449 TATURA,2022-02-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-20941,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALEMBANG,KF. SUMPAH PEMUDA,2021-12-26,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-20942,"29 Tahun, 6 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,PALEMBANG,KF.0538 RAMA,2022-08-26,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-20943,"28 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALEMBANG,KF SULTAN M. MANSYUR,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20944,"32 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKALONGAN,KF.0567 A. YANI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,30.0,OTHER_LOCATION
KFA-20945,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKALONGAN,KF.0323,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20946,"28 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,PALU,KF. TOLI TOLI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20947,"26 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,PALU,KF.SIMPONG,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
KFA-20948,"27 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0395 MELUR,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20949,"33 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0393 PANAM,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,33.0,31.0,OTHER_LOCATION
KFA-20950,"32 Tahun, 6 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0393 PANAM,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,30.0,OTHER_LOCATION
KFA-20951,"25 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,PEKANBARU,KF.0393 PANAM,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,25.0,23.0,OTHER_LOCATION
KFA-20952,"23 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF 1105 PAUS,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,23.0,21.0,OTHER_LOCATION
KFA-20953,"33 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0229,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,33.0,31.0,OTHER_LOCATION
KFA-20954,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA ADM. PIUTANG & INKASO,PEKANBARU,UNIT BISNIS PEKANBARU,2021-07-26,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-20955,"32 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0122,2022-06-30,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,31.75,OTHER_LOCATION
KFA-20956,"29 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKALONGAN,KF COMAL,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20957,"26 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PONTIANAK,KF.0477,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
KFA-20958,"30 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PONTIANAK,KF.0333,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,30.0,28.0,OTHER_LOCATION
KFA-20959,"27 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PONTIANAK,KF JERUJU,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20960,"31 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0614 HARAPAN,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,31.0,29.0,OTHER_LOCATION
KFA-20961,"31 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKANBARU,KF.0596 SUBRANTAS II,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,31.0,29.0,OTHER_LOCATION
KFA-20962,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SAMARINDA,KF JUANDA (KF 443),2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20963,"34 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,PONTIANAK,KF.DIPO,2021-02-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,34.0,33.666666666666664,OTHER_LOCATION
KFA-20964,"27 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PONTIANAK,KF.0032,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20965,"30 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,PONTIANAK,KF.0032,2001-01-02,24.0,,HABIS KONTRAK,1970-01-01 00:00:00.000045328,KARYAWAN PKWT,0,5,30.0,28.0,OTHER_LOCATION
KFA-20966,"26 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,PONTIANAK,KF.0371,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
KFA-20967,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,PONTIANAK,KF.0525 SSA,2021-03-23,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,25.666666666666668,OTHER_LOCATION
KFA-20968,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,PONTIANAK,KF.0525 SSA,2021-08-13,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-20969,"29 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,PONTIANAK,KF.0525 SSA,2001-01-02,24.0,,HABIS KONTRAK,1970-01-01 00:00:00.000045328,KARYAWAN PKWT,0,5,29.0,27.0,OTHER_LOCATION
KFA-20970,"29 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SEMARANG,KF.0441 ANJASMORO,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20971,"32 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SEMARANG,KF.0324,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,30.0,OTHER_LOCATION
KFA-20972,"30 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SAMARINDA,KF PATIMURA (KF 523),2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,30.0,28.0,OTHER_LOCATION
KFA-20973,"29 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SIDOARJO,KF.0261,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20974,"25 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SIDOARJO,KF.0165 PASURUAN,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,25.0,23.0,OTHER_LOCATION
KFA-20975,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SIDOARJO,KF PEPELEGI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20976,"28 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SEMARANG,KF WONOSOBO,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20977,"30 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SEMARANG,KF.0593 PURWODADI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,30.0,28.0,OTHER_LOCATION
KFA-20978,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SEMARANG,KF. 0699 NGESREP BANYUMANIK,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20979,"28 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURAKARTA,KF MADIUN BARU,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20980,"25 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SIDOARJO,KF.0638 PURI INDAH,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,25.0,23.0,OTHER_LOCATION
KFA-20981,"28 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0335 CICURUG,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,OTHER_LOCATION
KFA-20982,"29 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0335 CICURUG,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20983,"29 Tahun, 7 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0317,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20984,"29 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA GUDANG,SUKABUMI,UNIT BISNIS SUKABUMI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-20985,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SUKABUMI,KF.0221,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-20986,"29 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SORONG,KF.SANGGENG,2022-10-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-20987,"29 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF.0025 DARMO 2-4,2020-01-01,5.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.583333333333332,KF.0025 DARMO 2-4
KFA-20988,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF.0243,2022-05-25,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,27.75,OTHER_LOCATION
KFA-20989,"29 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF.0166,2021-10-16,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-20990,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,MADURA,KF 0163,2021-11-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-20991,"27 Tahun, 8 Bulan",Generasi Z,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF.0045 DARMO 94,2016-02-20,9.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.25,KF.0045 DARMO 94
KFA-20992,"34 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF.0045 DARMO 94,2019-12-18,6.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,34.0,33.5,KF.0045 DARMO 94
KFA-20993,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF.KALLIBOKOR,2021-04-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.666666666666668,OTHER_LOCATION
KFA-20994,"28 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,SURABAYA,KF PAKUWON CITY,2021-10-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-20995,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF. KUSUMA BANGSA,2022-06-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-20996,"27 Tahun, 4 Bulan",Generasi Z,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF.0526 RUNGKUT,2016-09-20,9.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.25,OTHER_LOCATION
KFA-20997,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF 485 BUKIT PALMA,2021-11-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.666666666666668,OTHER_LOCATION
KFA-20998,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF.0045 DARMO 94,2021-10-18,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.666666666666668,KF.0045 DARMO 94
KFA-20999,"39 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,MADURA,KF SUMENEP 2,2021-11-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,39.0,38.666666666666664,OTHER_LOCATION
KFA-21000,"28 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,MADURA,KF SAMPANG,2021-12-01,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-21001,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF.LONTAR,2022-05-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-21002,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,SURABAYA,KF. BANYU URIP II,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
KFA-21003,"29 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF.0052,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-21004,"27 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF. BANYU URIP II,2022-10-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-21005,"31 Tahun, 6 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,SURABAYA,KF KUPANG JAYA,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,31.0,29.0,OTHER_LOCATION
KFA-21006,"29 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,TANGERANG,KF 0473 BOULEVARD,2022-11-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-21007,"25 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF 0278 VERSAILES,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,25.0,23.0,OTHER_LOCATION
KFA-21008,"25 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA DEMAND PLANNING,KFA PUSAT,Unit Inventory Management,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,25.0,23.0,OTHER_LOCATION
KFA-21009,"27 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF 115 PAMULANG,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,KF 115 PAMULANG
KFA-21010,"26 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,TANGERANG,KF 115 PAMULANG,2022-08-25,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,25.75,KF 115 PAMULANG
KFA-21011,"26 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,TANGERANG,KF 0095 BSD,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
KFA-21012,"27 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANJUNG PINANG,KF.0169 TPI,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,25.0,OTHER_LOCATION
KFA-21013,"24 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANJUNG PINANG,KF. BT 6,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,24.0,22.0,OTHER_LOCATION
KFA-21014,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,TANGERANG,KF CISAUK,2022-03-26,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-21015,"32 Tahun, 11 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF 0620 PORIS,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,32.0,30.0,OTHER_LOCATION
KFA-21016,"29 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,TANGERANG,KF.0560 KELAPA DUA,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,OTHER_LOCATION
KFA-21017,"30 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TASIKMALAYA,KF.0377 GARUT 2,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,30.0,28.0,OTHER_LOCATION
KFA-21018,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.JATILAND,2001-01-02,24.0,,PENGUNDURAN DIRI,1970-01-01 00:00:00.000045349,RESIGN,1,5,27.0,25.0,OTHER_LOCATION
KFA-21019,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.BASTIONG,2021-09-04,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-21020,"30 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.DUFA-DUFA,2022-03-28,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,30.0,29.75,OTHER_LOCATION
KFA-21021,"28 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.PELRS TOBELO RSUD TOBELO,2022-01-06,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,27.75,OTHER_LOCATION
KFA-21022,"28 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.PEL038 RSUD TERNATE,2001-01-02,24.0,,PENGUNDURAN DIRI,1970-01-01 00:00:00.000045349,RESIGN,1,5,28.0,26.0,KF.PEL038 RSUD TERNATE
KFA-21023,"29 Tahun, 6 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.PEL038 RSUD TERNATE,2022-01-20,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,KF.PEL038 RSUD TERNATE
KFA-21024,"29 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,TERNATE,KF.PEL038 RSUD TERNATE,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,27.0,KF.PEL038 RSUD TERNATE
KFA-21025,"33 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.0168,2021-06-12,4.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,33.0,32.666666666666664,KF.0168
KFA-21026,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,PURWOKERTO,KF 0206,2022-09-01,3.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-21027,"24 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,PURWOKERTO,KF 0133 PURWOKERTO,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,24.0,22.0,OTHER_LOCATION
KFA-21028,"24 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,YOGYAKARTA,KF.0021,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,24.0,22.0,KF.0021
KFA-21029,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,YOGYAKARTA,KF.0021,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,28.0,26.0,KF.0021
KFA-21030,"26 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,TERNATE,KF.TERNATE MALL,2001-01-02,24.0,,AKTIF,1970-01-01 00:00:00.000045351,AKTIF,0,5,26.0,24.0,OTHER_LOCATION
